poemID	poemName	author	description	content
tangshi_normal_12	长恨歌	白居易		汉皇重色思倾国|御宇多年求不得|杨家有女初长成|养在深闺人未识|天生丽质难自弃|一朝选在君王侧|回眸一笑百媚生|六宫粉黛无颜色|春寒赐浴华清池|温泉水滑洗凝脂|侍儿扶起娇无力|始是新承恩泽时|云鬓花颜金步摇|芙蓉帐暖度春宵|春宵苦短日高起|从此君王不早朝|承欢侍宴无闲暇|春从春游夜专夜|后宫佳丽三千人|三千宠爱在一身|金星妆成娇侍夜|玉楼宴罢醉和春|姊妹弟兄皆列士|可怜光彩生门户|遂令天下父母心|不重生男重生女|骊宫高处入青云|仙乐风飘处处闻|缓歌慢舞凝丝竹|尽日君王看不足|渔阳鼙鼓动地来|惊破霓裳羽衣曲|九重城阙烟尘生|千乘万骑西南行|翠华摇摇行复止|西出都门百馀里|六军不发无奈何|宛转蛾眉马前死|花钿委地无人收|翠翘金雀玉搔头|君王掩面救不得|回看血泪相和流|黄埃散漫风萧索|云栈萦纡登剑阁|峨嵋山下少人行|旌旗无光日色薄|蜀江水碧蜀山青|圣主朝朝暮暮情|行宫见月伤心色|夜雨闻铃肠断声|天旋地转回龙驭|到此踌躇不能去|马嵬坡下泥土中|不见玉颜空死处|君臣相顾尽沾衣|东望都门信马归|归来池苑皆依旧|太液芙蓉未央柳|芙蓉如面柳如眉|对此如何不泪垂|春风桃李花开日|秋雨梧桐叶落时|西宫南内多秋草|落叶满阶红不扫|梨园子弟白发新|椒房阿监青娥老|夕殿萤飞思悄然|孤灯挑尽未成眠|迟迟钟鼓初长夜|耿耿星河欲曙天|鸳鸯瓦冷霜华重|翡翠衾寒谁与共|悠悠生死别经年|魂魄不曾来入梦|临邛道士鸿都客|能以精诚致魂魄|为感君王辗转思|遂教方士殷勤觅|排空驭气奔如电|升天入地求之遍|上穷碧落下黄泉|两处茫茫皆不见|忽闻海上有仙山|山在虚无缥缈间|楼阁玲珑五云起|其中绰约多仙子|中有一人字太真|雪肤花貌参差是|金阙西厢叩玉扃|转教小玉报双成|闻道汉家天子使|九华帐里梦魂惊|揽衣推枕起徘徊|珠箔银屏迤逦开|云鬓半偏新睡觉|花冠不整下堂来|风吹仙袂飘飘举|犹似霓裳羽衣舞|玉容寂寞泪阑干|梨花一枝春带雨|含情凝睇谢君王|一别音容两渺茫|昭阳殿里恩爱绝|蓬莱宫中日月长|回头下望人寰处|不见长安见尘雾|唯将旧物表深情|钿合金钗寄将去|钗留一股合一扇|钗擘黄金合分钿|但教心似金钿坚|天上人间会相见|临别殷勤重寄词|词中有誓两心知|七月七日长生殿|夜半无人私语时|在天愿作比翼鸟|在地愿为连理枝|天长地久有时尽|此恨绵绵无绝期
tangshi_normal_13	琵琶行并序	白居易	元和十年，予左迁九江郡司马。明年秋，送客湓浦口，闻船中夜弹琵琶者，听其音 ，铮铮然有京都声；问其人，本长安倡女，尝学琵琶於穆曹二善才。年长色衰，委 身为贾人妇。遂命酒，使快弹数曲，曲罢悯然。自叙少小时欢乐事，今漂沦憔悴， 转徙於江湖间。予出官二年恬然自安，感斯人言，是夕，始觉有迁谪意，因为长句 歌以赠之，凡六百一十六言，命曰琵琶行。  	浔言江头夜送客|枫叶荻花秋瑟瑟|主人下马客在船|举酒欲饮无管弦|醉不成欢惨将别|别时茫茫江浸月|忽闻水上琵琶声|主人忘归客不发|寻声暗问弹者谁|琵琶声停欲语迟|移船相近邀相见|添酒回灯重开宴|千呼万唤始出来|犹抱琵琶半遮面|转轴拨弦三两声|未成曲调先有情|弦弦掩抑声声思|似诉平生不得志|低眉信手续续弹|说尽心中无限事|轻拢慢捻抹复挑|初为霓裳后六么|大弦嘈嘈如急雨|小弦切切如私语|嘈嘈切切错杂弹|大珠小珠落玉盘|间关莺语花底滑|幽咽泉流水下滩|水泉冷涩弦凝绝|凝绝不通声渐歇|别有幽愁暗恨生|此时无声胜有声|银瓶乍破水浆迸|铁骑突出刀枪鸣|曲终收拨当心画|四弦一声如裂帛|东船西舫悄无言|唯见江心秋月白|沈吟放拨插弦中|整顿衣裳起敛容|自言本是京城女|家在虾蟆陵下住|十三学得琵琶成|名属教坊第一部|曲罢曾教善才服|妆成每被秋娘妒|五陵年少争缠头|一曲红绡不知数|钿头银篦击节碎|血色罗裙翻酒污|今年欢笑复明年|秋月春风等闲度|弟走从军阿姨死|暮去朝来颜色故|门前冷落车马稀|老大嫁作商人妇|商人重利轻别离|前月浮梁买茶去|去来江口守空船|绕船月明江水寒|夜深忽梦少年事|梦啼妆泪红阑干|我闻琵琶已叹息|又闻此语重唧唧|同是天涯沦落人|相逢何必曾相识|我从去年辞帝京|谪居卧病浔阳城|浔阳地僻无音乐|终岁不闻丝竹声|住近湓江地低湿|黄芦苦竹绕宅生|其间旦暮闻何物|杜鹃啼血猿哀鸣|春江花朝秋月夜|往往取酒还独倾|岂无山歌与村笛|呕哑嘲哳难为听|今夜闻君琵琶语|如听仙乐耳暂明|莫辞更坐弹一曲|为君翻作琵琶行|感我此言良久立|却坐促弦弦转急|凄凄不似向前声|满座重闻皆掩泣|座中泣下谁最多|江州司马青衫湿
tangshi_normal_14	燕歌行并序	高适	 开元二十六年，客有从御史大夫张公出塞而还者，作燕歌行以示适，感征戍之事， 因而和焉。 	汉家烟尘在东北|汉将辞家破残贼|男儿本自重横行|天子非常赐颜色|摐金伐鼓下榆关|旌旆逶迤碣石间|校尉羽书飞瀚海|单于猎火照狼山|山川萧条极边土|胡骑凭陵杂风雨|战士军前半死生|美人帐下犹歌舞|大漠穷秋塞草衰|孤城落日斗兵稀|身当恩遇常轻敌|力尽关山未解围|铁衣远戍辛勤久|玉筋应啼别离后|少妇城南欲断肠|征人蓟北空回首|边庭飘摇那可度|绝域苍茫更何有|杀气三时作阵云|寒声一夜传刁斗|相看白刃血纷纷|死节从来岂顾勋|君不见沙场征战苦|至今犹忆李将军
tangshi_normal_15	蜀道难	李白		噫吁戏|危乎高哉|蜀道之难难于上青天|蚕丛及鱼凫|开国何茫然|尔来四万八千岁|始与秦塞通人烟|西当太白有鸟道|可以横绝峨眉巅|地崩山摧壮士死|然后天梯石栈方钩连|上有六龙回日之高标|下有冲波逆折之回川|黄鹤之飞尚不得|猿猱欲度愁攀援|青泥何盘盘|百步九折萦岩峦|扪参历井仰胁息|以手抚膺坐长叹|问君西游何时还|畏途巉岩不可攀|但见悲鸟号古木|雄飞雌从绕林间|又闻子规啼|夜月愁空山|蜀道之难难于上青天|使人听此凋朱颜|连峰去天不盈尺|枯松倒挂倚绝壁|飞湍瀑流争喧豗|冰崖转石万壑雷|其险也如此|嗟尔远道之人|胡为乎来哉|剑阁峥嵘而崔嵬|一夫当关|万夫莫开|所守或匪亲|化为狼与豺|朝避猛虎|夕避长蛇|磨牙吮血|杀人如麻|锦城虽云乐|不如早还家|蜀道之难难于上青天|侧身西望常咨嗟
tangshi_normal_16	长相思二首之一	李白		长相思|在长安|络纬秋啼金井阑|微霜凄凄簟色寒|孤灯不明思欲绝|卷帷望月空长叹|美人如花隔云端|上有青冥之长天|下有渌水之波澜|天长路远魂飞苦|梦魂不到关山难|长相思|摧心肝
tangshi_normal_17	行路难三首之一	李白		金樽清酒斗十千|玉盘珍羞值万钱|停杯投箸不能食|拔剑四顾心茫然|欲渡黄河冰塞川|将登太行雪满山|闲来垂钓碧溪上|忽复乘舟梦日边|行路难，行路难！多歧路|今安在|长风破浪会有时|直挂云帆济沧海
tangshi_hard_01	行路难三首之二	李白		大道如青天|我独不得出|羞逐长安社中儿|赤鸡白狗赌梨栗|弹剑作歌奏苦声|曳裾王门不称情|淮阴市井笑韩信|汉朝公卿忌贾生|君不见|昔时燕家重郭隗|剧辛乐毅感恩分|输肝剖胆效英才|昭王白骨萦蔓草|谁人更扫黄金台|行路难|归去来
tangshi_hard_02	行路难三首之三	李白		有耳莫洗颍川水|有口莫食首阳蕨|含光混世贵无名|何用孤高比云月|吾观自古贤达人|功成不退皆殒身|子胥既弃吴江上|屈原终投湘水滨|陆机雄才岂自保|李斯税驾苦不早|华亭鹤唳讵可闻|上蔡苍鹰何足道|君不见，吴中张翰称达生|秋风忽忆江东行|且乐生前一杯酒|何须身后千载名
tangshi_normal_18	将进酒	李白		君不见，黄河之水天上来|奔流到海不复回|君不见，高堂明镜悲白发|朝如青丝暮成雪|人生得意须尽欢|莫使金樽空对月|天生我材必有用|千金散尽还复来|烹羊宰牛且为乐|会须一饮三百杯|岑夫子，丹丘生，将进酒|君莫停|与君歌一曲|请君为我侧耳听|钟鼓馔玉不足贵|但愿长醉不愿醒|古来圣贤皆寂寞|惟有饮者留其名|陈王昔时宴平乐|斗酒十千恣欢谑|主人何为言少钱|径须沽取对君酌|五花马，千金裘，呼儿将出换美酒|与尔同消万古愁
tangshi_normal_19	兵车行	杜甫		车辚辚，马萧萧|行人弓箭各在腰|耶娘妻子走相送|尘埃不见咸阳桥|牵衣顿足拦道哭|哭声直上干云霄|道旁过者问行人|行人但云点行频|或从十五北防河|便至四十西营田|去时里正与裹头|归来头白还戍边|边亭流血成海水|武皇开边意未已|君不闻，汉家山东二百州|千村万落生荆杞|纵有健妇把锄犁|禾生陇亩无东西|况复秦兵耐苦战|被驱不异犬与鸡|长者虽有问|役夫敢申恨|且如今年冬|未休关西卒|县官急索租|租税从何出|信知生男恶|反是生女好|生女犹得嫁比邻|生男埋没随百草|君不见，青海头|古来白骨无人收|新鬼烦冤旧鬼哭|天阴雨湿声啾啾
tangshi_normal_20	望月怀远	张九龄		海上生明月|天涯共此时|情人怨遥夜|竟夕起相思|灭烛怜光满|披衣觉露滋|不堪盈手赠|还寝梦佳期
tangshi_normal_21	送杜少府之任蜀州	王勃		城阙辅三秦|风烟望五津|与君离别意|同是宦游人|海内存知己|天涯若比邻|无为在歧路|儿女共沾巾
tangshi_normal_22	在狱咏蝉并序	骆宾王	余禁所禁垣西，是法厅事也。有古槐数株焉，虽生意可知，同殷仲文之古树，而听 讼斯在，即周召伯之甘棠。每至夕照低阴，秋蝉疏引，发声幽息，有切尝闻；岂人 心异於曩时，将虫响悲於前听？嗟乎！声以动容，德以象贤，故洁其身也，禀君子 达人之高行；蜕其皮也，有仙都羽化之灵姿。候时而来，顺阴阳之数；应节为变， 审藏用之机。有目斯开，不以道昏而昧其视；有翼自薄，不以俗厚而易其真。吟乔 树之微风，韵资天纵；饮高秋之坠露，清畏人知。仆失路艰虞，遭时徽［纟墨］， 不哀伤而自怨，未摇落而先衰。闻蟪蛄之流声，悟平反之已奏；见螳螂之抱影，怯 危机之未安。感而缀诗，贻诸知己。庶情沿物应，哀弱羽之飘零；道寄人知，悯馀 声之寂寞。非谓文墨，取代幽忧云尔。 	西路蝉声唱|南冠客思侵|那堪玄鬓影|来对白头吟|露重飞难进|风多响易沉|无人信高洁|谁为表予心
tangshi_normal_23	渡荆门送别	李白		渡远荆门外|来从楚国游|山随平野尽|江入大荒流|月下飞天镜|云生结海楼|仍怜故乡水|万里送行舟
tangshi_normal_24	送友人	李白		青山横北郭|白水绕东城|此地一为别|孤蓬万里征|浮云游子意|落日故人情|挥手自兹去|萧萧班马鸣
tangshi_normal_25	听蜀僧浚弹琴	李白		蜀僧抱绿绮|西下峨眉峰|为我一挥手|如听万壑松|客心洗流水|馀响入霜钟|不觉碧山暮|秋云暗几重
tangshi_normal_26	春望	杜甫		国破山河在|城春草木深|感时花溅泪|恨别鸟惊心|烽火连三月|家书抵万金|白头搔更短|浑欲不胜簪
tangshi_normal_27	天末怀李白	杜甫		凉风起天末|君子意如何|鸿雁几时到|江湖秋水多|文章憎命达|魑魅喜人过|应共冤魂语|投诗赠汨罗
tangshi_normal_28	旅夜书怀	杜甫		细草微风岸|危樯独夜舟|星垂平野阔|月涌大江流|名岂文章著|官应老病休|飘飘何所似|天地一沙鸥
tangshi_normal_29	登岳阳楼	杜甫		昔闻洞庭水|今上岳阳楼|吴楚东南坼|乾坤日夜浮|亲朋无一字|老病有孤舟|戎马关山北|凭轩涕泗流
tangshi_normal_30	辋川闲居赠裴秀才迪	王维		寒山转苍翠|秋水日潺湲|倚杖柴门外|临风听暮蝉|渡头馀落日|墟里上孤烟|复值接舆醉|狂歌五柳前
tangshi_normal_31	山居秋暝	王维		空山新雨后|天气晚来秋|明月松间照|清泉石上流|竹喧归浣女|莲动下渔舟|随意春芳歇|王孙自可留
tangshi_hard_03	过香积寺	王维		不知香积寺|数里入云峰|古木无人径|深山何处钟|泉声咽危石|日色冷青松|薄暮空潭曲|安禅制毒龙
tangshi_normal_32	汉江临眺	王维		楚塞三湘接|荆门九派通|江流天地外|山色有无中|郡邑浮前浦|波澜动远空|襄阳好风日|留醉与山翁
tangshi_normal_33	望洞庭湖赠张丞相	孟浩然		八月湖水平|涵虚混太清|气蒸云梦泽|波撼岳阳城|欲济无舟楫|端居耻圣明|坐观垂钓者|空有羡鱼情
tangshi_hard_04	终南别业	王维		中岁颇好道|晚家南山陲|兴来美独往|胜事空自知|行到水穷处|坐看云起时|偶然值林叟|谈笑无还期
tangshi_normal_34	与诸子登岘山	孟浩然		人事有代谢|往来成古今|江山留胜迹|我辈复登临|水落鱼梁浅|天寒梦泽深|羊公碑字在|读罢泪沾襟
tangshi_normal_35	过故人庄	孟浩然		故人具鸡黍|邀我至田家|绿树村边合|青山郭外斜|开轩面场圃|把酒话桑麻|待到重阳日|还来就菊花
tangshi_normal_36	赋得古原草送别	白居易		离离原上草|一岁一枯荣|野火烧不尽|春风吹又生|远芳侵古道|晴翠接荒城|又送王孙去|萋萋满别情
tangshi_normal_37	黄鹤楼	崔颢		昔人已乘黄鹤去|此地空馀黄鹤楼|黄鹤一去不复返|白云千载空悠悠|晴川历历汉阳树|芳草萋萋鹦鹉洲|日暮乡关何处是|烟波江上使人愁
tangshi_normal_38	蜀相	杜甫		丞相祠堂何处寻|锦官城外柏森森|映阶碧草自春色|隔叶黄鹂空好音|三顾频烦天下计|两朝开济老臣心|出师未捷身先死|长使英雄泪满襟
tangshi_normal_39	登高	杜甫		风急天高猿啸哀|渚清沙白鸟飞回|无边落木萧萧下|不尽长江滚滚来|万里悲秋常作客|百年多病独登台|艰难苦恨繁霜鬓|潦倒新停浊酒杯
tangshi_normal_40	登楼	杜甫		花近高楼伤客心|万方多难此登临|锦江春色来天地|玉垒浮云变古今|北极朝庭终不改|西山寇盗莫相侵|可怜后主还祠庙|日暮聊为梁父吟
tangshi_normal_41	遣悲怀三首之二	元稹		昔日戏言身后事|今朝都到眼前来|衣裳已施行看尽|针线犹存未忍开|尚想旧情怜婢仆|也曾因梦送钱财|诚知此恨人人有|贫贱夫妻百事哀
tangshi_normal_42	遣悲怀三首之三	元稹		闲坐悲君亦自悲|百年都是几多时|邓攸无子寻知命|潘岳悼亡犹费词|同穴窅冥何所望|他生缘会更难期|惟将终夜长开眼|报答平生未展眉
tangshi_normal_43	锦瑟	李商隐		锦瑟无端五十弦|一弦一柱思华年|庄生晓梦迷蝴蝶|望帝春心托杜鹃|沧海月明珠有泪|蓝田日暖玉生烟|此情可待成追忆|只是当时已惘然
tangshi_normal_44	无题	李商隐		昨夜星辰昨夜风|画楼西畔桂堂东|身无彩凤双飞翼|心有灵犀一点通|隔座送钩春酒暖|分曹射覆蜡灯红|嗟余听鼓应官去|走马兰台类转蓬
tangshi_normal_45	无题二首之一	李商隐		来是空言去绝踪|月斜楼上五更钟|梦为远别啼难唤|书被催成墨未浓|蜡照半笼金翡翠|麝熏微度绣芙蓉|刘郎已恨蓬山远|更隔蓬山一万重
tangshi_normal_46	无题二首之二	李商隐		飒飒东风细雨来|芙蓉塘外有轻雷|金蟾啮锁烧香入|玉虎牵丝汲井回|贾氏窥帘韩掾少|宓妃留枕魏王才|春心莫共花争发|一寸相思一寸灰
tangshi_hard_05	无题2二首之二	李商隐		重帷深下莫愁堂|卧后清宵细细长|神女生涯原是梦|小姑居处本无郎|风波不信菱枝弱|月露谁教桂叶香|直道相思了无益|未妨惆怅是清狂
tangshi_normal_47	贫女	秦韬玉		蓬门未识绮罗香|拟托良媒益自伤|谁爱风流高格调|共怜时世俭梳妆|敢将十指夸针巧|不把双眉斗画长|苦恨年年压金线|为他人作嫁衣裳
tangshi_normal_48	鹿柴	王维		空山不见人|但闻人语响|返景入深林|复照青苔上
tangshi_normal_49	竹里馆	王维		独坐幽篁里|弹琴复长啸|深林人不知|明月来相照
tangshi_normal_50	相思	王维		红豆生南国|春来发几枝|愿君多采撷|此物最相思
tangshi_normal_51	宿建德江	孟浩然		移舟泊烟渚|日暮客愁新|野旷天低树|江清月近人
tangshi_normal_52	春晓	孟浩然		春眠不觉晓|处处闻啼鸟|夜来风雨声|花落知多少
tangshi_normal_53	夜思	李白		床前明月光|疑是地上霜|举头望明月
tangshi_normal_54	八阵图	杜甫		功盖三分国|名成八阵图|江流石不转|遗恨失吞吴
tangshi_normal_55	登鹳雀楼	王之涣		白日依山尽|黄河入海流|欲穷千里目|更上一层楼
tangshi_normal_56	送灵澈	刘长卿		苍苍竹林寺|杳杳钟声晚|荷笠带斜阳|青山独归远
tangshi_normal_57	弹琴	刘长卿		泠泠七弦上|静听松风寒|古调虽自爱|今人多不弹
tangshi_hard_06	听筝	李端		鸣筝金粟柱|素手玉房前|欲得周郎顾|时时误拂弦
tangshi_normal_58	新嫁娘	王建		三日入厨下|洗手作羹汤|未谙姑食性|先遣小姑尝
tangshi_normal_59	江雪	柳宗元		千山鸟飞绝|万径人踪灭|孤舟蓑笠翁|独钓寒江雪
tangshi_normal_60	行宫	元稹		寥落古行宫|宫花寂寞红|白头宫女在|闲坐说玄宗
tangshi_normal_61	问刘十九	白居易		绿蚁新醅酒|红泥小火炉|晚来天欲雪|能饮一杯无
tangshi_normal_62	何满子	张祜		故国三千里|深宫二十年|一声何满子|双泪落君前
tangshi_normal_63	登乐游原	李商隐		向晚意不适|驱车登古原|夕阳无限好|只是近黄昏
tangshi_normal_64	寻隐者不遇	贾岛		松下问童子|言师采药去|只在此山中|云深不知处
tangshi_normal_65	渡汉江	李频		岭外音书绝|经冬复立春|近乡情更怯|不敢问来人
tangshi_normal_66	塞下曲四首之二	卢纶		林暗草惊风|将军夜引弓|平明寻白羽|没在石棱中
tangshi_hard_07	塞下曲四首之一	卢纶		鹫翎金仆姑|燕尾绣蝥弧|独立扬新令|千营共一呼
tangshi_normal_67	塞下曲四首之三	卢纶		月黑雁飞高|单于夜遁逃|欲将轻骑逐|大雪满弓刀
tangshi_hard_08	塞下曲四首之四	卢纶		野幕蔽琼筵|羌戎贺劳旋|醉和金甲舞|雷鼓动山川
tangshi_normal_68	江南曲	李益		嫁得瞿塘贾|朝朝误妾期|早知潮有信|嫁与弄潮儿
tangshi_normal_69	回乡偶书	贺知章		少小离家老大回|乡音无改鬓毛衰|儿童相见不相识|笑问客从何处来
tangshi_normal_70	九月九日忆山东兄弟	王维		独在异乡为异客|每逢佳节倍思亲|遥知兄弟登高处|遍插茱萸少一人
tangshi_normal_71	芙蓉楼送辛渐	王昌龄		寒雨连江夜入吴|平明送客楚山孤|洛阳亲友如相问|一片冰心在玉壶
tangshi_normal_72	闺怨	王昌龄		闺中少妇不知愁|春日凝妆上翠楼|忽见陌头杨柳色|悔教夫婿觅封侯
tangshi_hard_09	春宫曲	王昌龄		昨夜风开露井桃|未央前殿月轮高|平阳歌舞新承宠
tangshi_normal_73	凉州词	王翰		葡萄美酒夜光杯|欲饮琵琶马上催|醉卧沙场君莫笑|古来征战几人回
tangshi_normal_74	送孟浩然之广陵	李白		故人西辞黄鹤楼|烟花三月下扬州|孤帆远影碧空尽|惟见长江天际流
tangshi_normal_75	下江陵	李白		朝辞白帝彩云间|千里江陵一日还|两岸猿声啼不住|轻舟已过万重山
tangshi_normal_76	逢入京使	岑参		故园东望路漫漫|双袖龙钟泪不干|马上相逢无纸笔|凭君传语报平安
tangshi_normal_77	江南逢李龟年	杜甫		岐王宅里寻常见|崔九堂前几度闻|正是江南好风景|落花时节又逢君
tangshi_normal_78	滁州西涧	韦应物		独怜幽草涧边生|上有黄鹂深树鸣|春潮带雨晚来急|野渡无人舟自横
tangshi_normal_79	枫桥夜泊	张继		月落乌啼霜满天|江枫渔火对愁眠|姑苏城外寒山寺|夜半钟声到客船
tangshi_normal_80	寒食	韩翃		春城无处不飞花|寒食东风御柳斜|日暮汉宫传蜡烛|轻烟散入五侯家
tangshi_normal_81	月夜	刘方平		更深月色半人家|北斗阑干南斗斜|今夜偏知春气暖|虫声新透绿窗纱
tangshi_normal_82	乌衣巷	刘禹锡		朱雀桥边野草花|乌衣巷口夕阳斜|旧时王谢堂前燕|飞入寻常百姓家
tangshi_hard_10	题金陵渡	张祜		金陵津渡小山楼|一宿行人自可愁|潮落夜江斜月里|两三星火是瓜州
tangshi_normal_83	近试上张水部	朱庆馀		洞房昨夜停红烛|待晓堂前拜舅姑|妆罢低声问夫婿|画眉深浅入时无
tangshi_normal_84	赤壁	杜牧		折戟沈沙铁未销|自将磨洗认前朝|东风不与周郎便|铜雀春深销二乔
tangshi_normal_85	泊秦淮	杜牧		烟笼寒水月笼沙|夜泊秦淮近酒家|商女不知亡国恨|隔江犹唱《后庭花》
tangshi_normal_86	寄扬州韩绰判官	杜牧		青山隐隐水迢迢|秋尽江南草未凋|二十四桥明月夜|玉人何处教吹箫
tangshi_normal_87	遣怀	杜牧		落魄江湖载酒行|楚腰纤细掌中轻|十年一觉扬州梦|赢得青楼薄幸名
tangshi_normal_88	秋夕	杜牧		银烛秋光冷画屏|轻罗小扇扑流萤|天阶夜色凉如水|坐看牵牛织女星
tangshi_normal_89	赠别二首之一	杜牧		娉娉袅袅十三馀|豆蔻梢头二月初|春风十里扬州路|卷上珠帘总不如
tangshi_normal_90	赠别二首之二	杜牧		多情却似总无情|唯觉樽前笑不成|蜡烛有心还惜别|替人垂泪到天明
tangshi_normal_91	夜雨寄北	李商隐		君问归期未有期|巴山夜雨涨秋池|何当共剪西窗烛|却话巴山夜雨时
tangshi_hard_11	为有	李商隐		为有云屏无限娇|凤城寒尽怕春宵|无端嫁得金龟婿|辜负香衾事早朝
tangshi_hard_12	嫦娥	李商隐		云母屏风烛影深|长河渐落晓星沈|嫦娥应悔偷灵药|碧海青天夜夜心
tangshi_normal_92	贾生	李商隐		宣室求贤访逐臣|贾生才调更无伦|可怜夜半虚前席|不问苍生问鬼神
tangshi_normal_93	陇西行	陈陶		誓扫匈奴不顾身|五千貂锦丧胡尘|可怜无定河边骨|犹是深闺梦里人
tangshi_hard_13	寄人	张泌		别梦依依到谢家|小廊回合曲阑斜|多情只有春庭月|犹为离人照落花
tangshi_normal_94	渭城曲	王维		渭城朝雨浥轻尘|客舍青青柳色新|劝君更尽一杯酒|西出阳关无故人
tangshi_normal_95	出塞	王昌龄		秦时明月汉时关|万里长征人未还|但使龙城飞将在|不教胡马渡阴山
tangshi_normal_96	出塞	王之涣		黄河远上白云间|一片孤城万仞山|羌笛何须怨杨柳|春风不度玉门关
tangshi_normal_97	清平调三首之一	李白		云想衣裳花想容|春风拂槛露华浓|若非群玉山头见|会向瑶台月下逢
tangshi_normal_98	清平调三首之二	李白		一枝红艳露凝香|云雨巫山枉断肠|借问汉宫谁得似|可怜飞燕倚新妆
tangshi_hard_14	清平调三首之三	李白		名花倾国两相欢|常得君王带笑看|解释春风无限恨|沈香亭北倚阑干
tangshi_normal_99	金缕衣	杜秋娘		劝君莫惜金缕衣|劝君惜取少年时|花开堪折直须折|莫待无花空折枝
tangshi_hard_15	庐山谣寄卢侍御虚舟	李白		我本楚狂人|凤歌笑孔丘|手持绿玉杖|朝别黄鹤楼|五岳寻仙不辞远|一生好入名山游|庐山秀出南斗傍|屏风九叠云锦张|影落明湖青黛光|金阙前开二峰长|银河倒挂三石梁|香炉瀑布遥相望|回崖沓障凌苍苍|翠影红霞映朝日|鸟飞不到吴天长|登高壮观天地间|大江茫茫去不黄|黄云万里动风色|白波九道流雪山|好为庐山谣|兴因庐山发|闲窥石镜清我心|谢公行处苍苔没|早服还丹无世情|琴心三叠道初成|遥见仙人彩云里|手把芙蓉朝玉京|先期汗漫九垓上|愿接卢敖游太清
tangshi_normal_100	金陵酒肆留别	李白		风吹柳花满店香|吴姬压酒唤客尝|金陵子弟来相送|欲行不行各尽觞|请君试问东流水|别意与之谁短长
tangshi_hard_16	长相思二首之二	李白		日色已尽花含烟|月明欲素愁不眠|赵瑟初停凤凰柱|蜀琴欲奏鸳鸯弦|此曲有意无人传|愿随春风寄燕然|忆君迢迢隔青天|昔日横波目|今成流泪泉|不信妾肠断|归来看取明镜前
tangshi_normal_101	次北固山下	王湾		客路青山外|行舟绿水前|潮平两岸阔|风正一帆悬|海日生残夜|江春入旧年|乡书何处达|归雁洛阳边
tangshi_normal_102	题破山寺后禅院	常建		清晨入古寺|初日照高林|曲径通幽处|禅房花木深|山光悦鸟性|潭影空人心|万籁此俱寂|惟馀钟磬音
tangshi_hard_17	赠孟浩然	李白		吾爱孟夫子|风流天下闻|红颜弃轩冕|白首卧松云|醉月频中圣|迷花不事君|高山安可仰|徒此挹清芬
tangshi_hard_18	夜泊牛渚怀古	李白		牛渚西江夜|青天无片云|登舟望秋月|空忆谢将军|余亦能高咏|斯人不可闻|明朝挂帆席|枫叶落纷纷
tangshi_hard_19	月夜忆舍弟	杜甫		戍鼓断人行|秋边一雁声|露从今夜白|月是故乡明|有弟皆分散|无家问死生|寄书长不达|况乃未休兵
tangshi_hard_20	归嵩山作	王维		清川带长薄|车马去闲闲|流水如有意|暮禽相与还|荒城临古渡|落日满秋山|迢递嵩高下|归来且闭关
tangshi_hard_21	岁暮归南山	孟浩然		北阙休上书|南山归敝庐|不才明主弃|多病故人疏|白发催年老|青阳逼岁除|永怀愁不寐|松月夜窗墟
tangshi_hard_22	早寒江上有怀	孟浩然		木落雁南渡|北风江上寒|我家襄水曲|遥隔楚云端|乡泪客中尽|孤帆天际看|迷津欲有问|平海夕漫漫
tangshi_hard_23	秋日登吴公台上寺远眺	刘长卿		古台摇落后|秋日望乡心|野寺人来少|云峰水隔深|夕阳依旧垒|寒磬满空林|惆怅南朝事|长江独至今
tangshi_hard_24	饯别王十一南游	刘长卿		望君烟水阔|挥手泪沾巾|飞鸟没何处|青山空向人|长江一帆远|落日五湖春|谁见汀洲上|相思愁白苹
tangshi_hard_25	赋得暮雨送李胄	韦应物		楚江微雨里|建业暮钟时|漠漠帆来重|冥冥鸟去迟|海门深不见|浦树远含滋|相送情无限|沾襟比散丝
tangshi_hard_26	风雨	李商隐		凄凉宝剑篇|羁泊欲穷年|黄叶仍风雨|青楼自管弦|新知遭薄俗|旧好隔良缘|心断新丰酒|销愁斗几千
tangshi_hard_27	书边事	张乔		调角断清秋|征人倚戍楼|春风对青冢|白日落梁州|大漠无兵阻|穷边有客游|蕃情似此水|长愿向南流
tangshi_hard_28	春宫怨	杜荀鹤		早被婵娟误|欲妆临镜慵|承恩不在貌|教妾若为容|风暖鸟声碎|日高花影重|年年越溪女|相忆采芙蓉
tangshi_hard_29	送魏万之京	李颀		朝闻游子唱骊歌|昨夜微霜初度河|鸿雁不堪愁里听|云山况是客中过|关城树色催寒近|御苑砧声向晚多|莫见长安行乐处|空令岁月易蹉跎
tangshi_hard_30	客至	杜甫		舍南舍北皆春水|但见群鸥日日来|花径不曾缘客扫|蓬门今始为君开|盘飧市远无兼味|樽酒家贫只旧醅|肯与邻翁相对饮|隔篱呼取尽馀杯
tangshi_hard_31	野望	杜甫		西山白雪三城戍|南浦清江万里桥|海内风尘诸弟隔|天涯涕泪一身遥|唯将迟暮供多病|未有涓埃答圣朝|跨马出郊时极目|不堪人事日萧条
